bid;ask;tick;SpreadNominal;SpreadTick;Symbol;time;instrument
 1738,40; 1740,00;0,10;  1,60; 16;OROJul20;2020-06-11T17:28:16Z;ORO
59950,00;60090,00;5,00;140,00; 28;RFX20Jun20;2020-06-11T17:28:16Z;RFX20
   36,31;   36,48;0,01;  0,17; 17;WTIJul20;2020-06-11T17:28:16Z;WTI
   70,43;   70,45;0,01;  0,02;  2;DOJun20A;2020-06-11T17:28:25Z;DO
  122,55;  122,90;0,05;  0,35;  7;GGALJun20;2020-06-11T17:28:25Z;GGAL
 1738,30; 1740,00;0,10;  1,70; 17;OROJul20;2020-06-11T17:28:25Z;ORO
59950,00;60090,00;5,00;140,00; 28;RFX20Jun20;2020-06-11T17:28:25Z;RFX20
   36,31;   36,48;0,01;  0,17; 17;WTIJul20;2020-06-11T17:28:25Z;WTI
   70,43;   70,45;0,01;  0,02;  2;DOJun20A;2020-06-11T17:28:37Z;DO
  122,55;  122,90;0,05;  0,35;  7;GGALJun20;2020-06-11T17:28:37Z;GGAL
 1738,30; 1740,00;0,10;  1,70; 17;OROJul20;2020-06-11T17:28:37Z;ORO
59950,00;60090,00;5,00;140,00; 28;RFX20Jun20;2020-06-11T17:28:37Z;RFX20
   36,31;   36,48;0,01;  0,17; 17;WTIJul20;2020-06-11T17:28:37Z;WTI
   70,43;   70,45;0,01;  0,02;  2;DOJun20A;2020-06-11T17:28:45Z;DO
  122,55;  122,90;0,05;  0,35;  7;GGALJun20;2020-06-11T17:28:45Z;GGAL
 1738,20; 1740,00;0,10;  1,80; 18;OROJul20;2020-06-11T17:28:45Z;ORO
59950,00;60090,00;5,00;140,00; 28;RFX20Jun20;2020-06-11T17:28:45Z;RFX20
   36,31;   36,48;0,01;  0,17; 17;WTIJul20;2020-06-11T17:28:45Z;WTI
   70,43;   70,45;0,01;  0,02;  2;DOJun20A;2020-06-11T17:28:52Z;DO
  122,55;  122,90;0,05;  0,35;  7;GGALJun20;2020-06-11T17:28:52Z;GGAL
 1738,10; 1740,00;0,10;  1,90; 19;OROJul20;2020-06-11T17:28:52Z;ORO
59950,00;60090,00;5,00;140,00; 28;RFX20Jun20;2020-06-11T17:28:52Z;RFX20
   36,31;   36,48;0,01;  0,17; 17;WTIJul20;2020-06-11T17:28:52Z;WTI
   70,43;   70,45;0,01;  0,02;  2;DOJun20A;2020-06-11T17:29:01Z;DO
  122,55;  122,90;0,05;  0,35;  7;GGALJun20;2020-06-11T17:29:01Z;GGAL
 1738,10; 1740,00;0,10;  1,90; 19;OROJul20;2020-06-11T17:29:01Z;ORO
59950,00;60090,00;5,00;140,00; 28;RFX20Jun20;2020-06-11T17:29:01Z;RFX20
   36,31;   36,48;0,01;  0,17; 17;WTIJul20;2020-06-11T17:29:01Z;WTI
   70,43;   70,45;0,01;  0,02;  2;DOJun20A;2020-06-11T17:29:10Z;DO
  122,55;  122,90;0,05;  0,35;  7;GGALJun20;2020-06-11T17:29:10Z;GGAL
 1737,70; 1740,00;0,10;  2,30; 23;OROJul20;2020-06-11T17:29:10Z;ORO
59950,00;60090,00;5,00;140,00; 28;RFX20Jun20;2020-06-11T17:29:10Z;RFX20
   36,31;   36,48;0,01;  0,17; 17;WTIJul20;2020-06-11T17:29:10Z;WTI
   70,43;   70,45;0,01;  0,02;  2;DOJun20A;2020-06-11T17:29:18Z;DO
  122,55;  122,90;0,05;  0,35;  7;GGALJun20;2020-06-11T17:29:18Z;GGAL
 1737,80; 1740,00;0,10;  2,20; 22;OROJul20;2020-06-11T17:29:18Z;ORO
59950,00;60090,00;5,00;140,00; 28;RFX20Jun20;2020-06-11T17:29:18Z;RFX20
   36,31;   36,48;0,01;  0,17; 17;WTIJul20;2020-06-11T17:29:18Z;WTI
   70,43;   70,45;0,01;  0,02;  2;DOJun20A;2020-06-11T17:29:26Z;DO
  122,55;  122,90;0,05;  0,35;  7;GGALJun20;2020-06-11T17:29:26Z;GGAL
 1737,40; 1740,00;0,10;  2,60; 26;OROJul20;2020-06-11T17:29:26Z;ORO
59950,00;60090,00;5,00;140,00; 28;RFX20Jun20;2020-06-11T17:29:26Z;RFX20
   36,31;   36,48;0,01;  0,17; 17;WTIJul20;2020-06-11T17:29:26Z;WTI
   70,43;   70,45;0,01;  0,02;  2;DOJun20A;2020-06-11T17:29:35Z;DO
  122,55;  122,90;0,05;  0,35;  7;GGALJun20;2020-06-11T17:29:35Z;GGAL
 1737,20; 1740,00;0,10;  2,80; 28;OROJul20;2020-06-11T17:29:35Z;ORO
59950,00;60060,00;5,00;110,00; 22;RFX20Jun20;2020-06-11T17:29:35Z;RFX20
   36,31;   36,47;0,01;  0,16; 16;WTIJul20;2020-06-11T17:29:35Z;WTI
   70,43;   70,45;0,01;  0,02;  2;DOJun20A;2020-06-11T17:29:42Z;DO
  122,55;  122,90;0,05;  0,35;  7;GGALJun20;2020-06-11T17:29:42Z;GGAL
 1737,10; 1739,90;0,10;  2,80; 28;OROJul20;2020-06-11T17:29:42Z;ORO
59950,00;60055,00;5,00;105,00; 21;RFX20Jun20;2020-06-11T17:29:42Z;RFX20
   36,31;   36,47;0,01;  0,16; 16;WTIJul20;2020-06-11T17:29:42Z;WTI
   70,43;   70,45;0,01;  0,02;  2;DOJun20A;2020-06-11T17:29:50Z;DO
  122,55;  122,80;0,05;  0,25;  5;GGALJun20;2020-06-11T17:29:50Z;GGAL
 1736,90; 1739,90;0,10;  3,00; 30;OROJul20;2020-06-11T17:29:50Z;ORO
59950,00;60055,00;5,00;105,00; 21;RFX20Jun20;2020-06-11T17:29:50Z;RFX20
   36,31;   36,47;0,01;  0,16; 16;WTIJul20;2020-06-11T17:29:50Z;WTI
   70,43;   70,45;0,01;  0,02;  2;DOJun20A;2020-06-11T17:29:58Z;DO
  122,55;  122,80;0,05;  0,25;  5;GGALJun20;2020-06-11T17:29:58Z;GGAL
 1737,10; 1739,90;0,10;  2,80; 28;OROJul20;2020-06-11T17:29:58Z;ORO
59900,00;60030,00;5,00;130,00; 26;RFX20Jun20;2020-06-11T17:29:58Z;RFX20
   36,31;   36,47;0,01;  0,16; 16;WTIJul20;2020-06-11T17:29:58Z;WTI
   70,43;   70,45;0,01;  0,02;  2;DOJun20A;2020-06-11T17:30:06Z;DO
  122,55;  122,85;0,05;  0,30;  6;GGALJun20;2020-06-11T17:30:06Z;GGAL
 1737,60; 1739,90;0,10;  2,30; 23;OROJul20;2020-06-11T17:30:06Z;ORO
59900,00;60030,00;5,00;130,00; 26;RFX20Jun20;2020-06-11T17:30:06Z;RFX20
   36,31;   36,47;0,01;  0,16; 16;WTIJul20;2020-06-11T17:30:06Z;WTI
   70,43;   70,45;0,01;  0,02;  2;DOJun20A;2020-06-11T17:30:14Z;DO
  122,55;  122,85;0,05;  0,30;  6;GGALJun20;2020-06-11T17:30:14Z;GGAL
 1737,60; 1739,90;0,10;  2,30; 23;OROJul20;2020-06-11T17:30:14Z;ORO
59850,00;59980,00;5,00;130,00; 26;RFX20Jun20;2020-06-11T17:30:14Z;RFX20
   36,31;   36,47;0,01;  0,16; 16;WTIJul20;2020-06-11T17:30:14Z;WTI
   70,43;   70,45;0,01;  0,02;  2;DOJun20A;2020-06-11T17:30:22Z;DO
  122,55;  122,85;0,05;  0,30;  6;GGALJun20;2020-06-11T17:30:22Z;GGAL
 1737,60; 1740,00;0,10;  2,40; 24;OROJul20;2020-06-11T17:30:22Z;ORO
59850,00;59980,00;5,00;130,00; 26;RFX20Jun20;2020-06-11T17:30:22Z;RFX20
   36,31;   36,47;0,01;  0,16; 16;WTIJul20;2020-06-11T17:30:22Z;WTI
   70,43;   70,45;0,01;  0,02;  2;DOJun20A;2020-06-11T17:30:31Z;DO
  122,55;  122,85;0,05;  0,30;  6;GGALJun20;2020-06-11T17:30:31Z;GGAL
 1737,60; 1740,00;0,10;  2,40; 24;OROJul20;2020-06-11T17:30:31Z;ORO
59850,00;59980,00;5,00;130,00; 26;RFX20Jun20;2020-06-11T17:30:31Z;RFX20
   36,31;   36,47;0,01;  0,16; 16;WTIJul20;2020-06-11T17:30:31Z;WTI
   70,43;   70,45;0,01;  0,02;  2;DOJun20A;2020-06-11T17:30:39Z;DO
  122,55;  122,85;0,05;  0,30;  6;GGALJun20;2020-06-11T17:30:39Z;GGAL
 1736,60; 1740,00;0,10;  3,40; 34;OROJul20;2020-06-11T17:30:39Z;ORO
59850,00;59980,00;5,00;130,00; 26;RFX20Jun20;2020-06-11T17:30:39Z;RFX20
   36,31;   36,47;0,01;  0,16; 16;WTIJul20;2020-06-11T17:30:39Z;WTI
   70,43;   70,45;0,01;  0,02;  2;DOJun20A;2020-06-11T17:30:49Z;DO
  122,55;  122,85;0,05;  0,30;  6;GGALJun20;2020-06-11T17:30:49Z;GGAL
 1736,50; 1740,00;0,10;  3,50; 35;OROJul20;2020-06-11T17:30:49Z;ORO
59900,00;59950,00;5,00; 50,00; 10;RFX20Jun20;2020-06-11T17:30:49Z;RFX20
   36,31;   36,47;0,01;  0,16; 16;WTIJul20;2020-06-11T17:30:49Z;WTI
   70,43;   70,45;0,01;  0,02;  2;DOJun20A;2020-06-11T17:30:56Z;DO
  122,55;  122,90;0,05;  0,35;  7;GGALJun20;2020-06-11T17:30:56Z;GGAL
 1736,50; 1740,00;0,10;  3,50; 35;OROJul20;2020-06-11T17:30:56Z;ORO
59850,00;59950,00;5,00;100,00; 20;RFX20Jun20;2020-06-11T17:30:56Z;RFX20
   36,33;   36,47;0,01;  0,14; 14;WTIJul20;2020-06-11T17:30:56Z;WTI
   70,43;   70,45;0,01;  0,02;  2;DOJun20A;2020-06-11T17:31:04Z;DO
  122,55;  122,90;0,05;  0,35;  7;GGALJun20;2020-06-11T17:31:04Z;GGAL
 1736,40; 1740,00;0,10;  3,60; 36;OROJul20;2020-06-11T17:31:04Z;ORO
59850,00;59900,00;5,00; 50,00; 10;RFX20Jun20;2020-06-11T17:31:04Z;RFX20
   36,36;   36,47;0,01;  0,11; 11;WTIJul20;2020-06-11T17:31:04Z;WTI
   70,43;   70,45;0,01;  0,02;  2;DOJun20A;2020-06-11T17:31:12Z;DO
  122,55;  122,90;0,05;  0,35;  7;GGALJun20;2020-06-11T17:31:12Z;GGAL
 1736,40; 1740,00;0,10;  3,60; 36;OROJul20;2020-06-11T17:31:12Z;ORO
59850,00;59900,00;5,00; 50,00; 10;RFX20Jun20;2020-06-11T17:31:12Z;RFX20
   36,37;   36,47;0,01;  0,10; 10;WTIJul20;2020-06-11T17:31:12Z;WTI
   70,43;   70,45;0,01;  0,02;  2;DOJun20A;2020-06-11T17:31:22Z;DO
  122,55;  122,90;0,05;  0,35;  7;GGALJun20;2020-06-11T17:31:22Z;GGAL
 1736,80; 1740,00;0,10;  3,20; 32;OROJul20;2020-06-11T17:31:22Z;ORO
59850,00;59900,00;5,00; 50,00; 10;RFX20Jun20;2020-06-11T17:31:22Z;RFX20
   36,37;   36,47;0,01;  0,10; 10;WTIJul20;2020-06-11T17:31:22Z;WTI
   70,43;   70,45;0,01;  0,02;  2;DOJun20A;2020-06-11T17:31:31Z;DO
  122,55;  122,90;0,05;  0,35;  7;GGALJun20;2020-06-11T17:31:31Z;GGAL
 1736,90; 1740,00;0,10;  3,10; 31;OROJul20;2020-06-11T17:31:31Z;ORO
59850,00;59900,00;5,00; 50,00; 10;RFX20Jun20;2020-06-11T17:31:31Z;RFX20
   36,42;   36,47;0,01;  0,05;  5;WTIJul20;2020-06-11T17:31:31Z;WTI
   70,43;   70,45;0,01;  0,02;  2;DOJun20A;2020-06-11T17:31:41Z;DO
  122,55;  122,90;0,05;  0,35;  7;GGALJun20;2020-06-11T17:31:41Z;GGAL
 1736,90; 1740,00;0,10;  3,10; 31;OROJul20;2020-06-11T17:31:41Z;ORO
59850,00;59950,00;5,00;100,00; 20;RFX20Jun20;2020-06-11T17:31:41Z;RFX20
   36,43;   36,50;0,01;  0,07;  7;WTIJul20;2020-06-11T17:31:41Z;WTI
   70,43;   70,45;0,01;  0,02;  2;DOJun20A;2020-06-11T17:31:49Z;DO
  122,55;  122,90;0,05;  0,35;  7;GGALJun20;2020-06-11T17:31:49Z;GGAL
 1737,00; 1740,00;0,10;  3,00; 30;OROJul20;2020-06-11T17:31:49Z;ORO
59850,00;59950,00;5,00;100,00; 20;RFX20Jun20;2020-06-11T17:31:49Z;RFX20
   36,38;   36,50;0,01;  0,12; 12;WTIJul20;2020-06-11T17:31:49Z;WTI
   70,43;   70,45;0,01;  0,02;  2;DOJun20A;2020-06-11T17:31:57Z;DO
  122,55;  122,90;0,05;  0,35;  7;GGALJun20;2020-06-11T17:31:57Z;GGAL
 1736,90; 1740,00;0,10;  3,10; 31;OROJul20;2020-06-11T17:31:57Z;ORO
59850,00;59950,00;5,00;100,00; 20;RFX20Jun20;2020-06-11T17:31:57Z;RFX20
   36,34;   36,50;0,01;  0,16; 16;WTIJul20;2020-06-11T17:31:57Z;WTI
   70,43;   70,45;0,01;  0,02;  2;DOJun20A;2020-06-11T17:32:07Z;DO
  122,55;  122,90;0,05;  0,35;  7;GGALJun20;2020-06-11T17:32:07Z;GGAL
 1736,90; 1740,00;0,10;  3,10; 31;OROJul20;2020-06-11T17:32:07Z;ORO
59850,00;59930,00;5,00; 80,00; 16;RFX20Jun20;2020-06-11T17:32:07Z;RFX20
   36,31;   36,50;0,01;  0,19; 19;WTIJul20;2020-06-11T17:32:07Z;WTI
   70,43;   70,45;0,01;  0,02;  2;DOJun20A;2020-06-11T17:32:15Z;DO
  122,70;  122,90;0,05;  0,20;  4;GGALJun20;2020-06-11T17:32:15Z;GGAL
 1736,90; 1740,00;0,10;  3,10; 31;OROJul20;2020-06-11T17:32:15Z;ORO
59850,00;59900,00;5,00; 50,00; 10;RFX20Jun20;2020-06-11T17:32:15Z;RFX20
   36,31;   36,50;0,01;  0,19; 19;WTIJul20;2020-06-11T17:32:15Z;WTI
   70,43;   70,45;0,01;  0,02;  2;DOJun20A;2020-06-11T17:32:24Z;DO
  122,60;  122,90;0,05;  0,30;  6;GGALJun20;2020-06-11T17:32:24Z;GGAL
 1737,90; 1740,00;0,10;  2,10; 21;OROJul20;2020-06-11T17:32:24Z;ORO
59850,00;59900,00;5,00; 50,00; 10;RFX20Jun20;2020-06-11T17:32:24Z;RFX20
   36,31;   36,50;0,01;  0,19; 19;WTIJul20;2020-06-11T17:32:24Z;WTI
   70,43;   70,45;0,01;  0,02;  2;DOJun20A;2020-06-11T17:32:31Z;DO
  122,60;  122,90;0,05;  0,30;  6;GGALJun20;2020-06-11T17:32:31Z;GGAL
 1737,90; 1740,00;0,10;  2,10; 21;OROJul20;2020-06-11T17:32:31Z;ORO
59830,00;59900,00;5,00; 70,00; 14;RFX20Jun20;2020-06-11T17:32:31Z;RFX20
   36,31;   36,50;0,01;  0,19; 19;WTIJul20;2020-06-11T17:32:31Z;WTI
   70,43;   70,45;0,01;  0,02;  2;DOJun20A;2020-06-11T17:32:40Z;DO
  122,60;  122,90;0,05;  0,30;  6;GGALJun20;2020-06-11T17:32:40Z;GGAL
 1738,00; 1740,00;0,10;  2,00; 20;OROJul20;2020-06-11T17:32:40Z;ORO
59850,00;59900,00;5,00; 50,00; 10;RFX20Jun20;2020-06-11T17:32:40Z;RFX20
   36,31;   36,50;0,01;  0,19; 19;WTIJul20;2020-06-11T17:32:40Z;WTI
   70,43;   70,45;0,01;  0,02;  2;DOJun20A;2020-06-11T17:32:48Z;DO
  122,65;  122,90;0,05;  0,25;  5;GGALJun20;2020-06-11T17:32:48Z;GGAL
 1737,90; 1740,00;0,10;  2,10; 21;OROJul20;2020-06-11T17:32:48Z;ORO
59835,00;59850,00;5,00; 15,00;  3;RFX20Jun20;2020-06-11T17:32:48Z;RFX20
   36,31;   36,50;0,01;  0,19; 19;WTIJul20;2020-06-11T17:32:48Z;WTI
   70,43;   70,45;0,01;  0,02;  2;DOJun20A;2020-06-11T17:32:57Z;DO
  122,65;  122,90;0,05;  0,25;  5;GGALJun20;2020-06-11T17:32:57Z;GGAL
 1737,90; 1740,00;0,10;  2,10; 21;OROJul20;2020-06-11T17:32:57Z;ORO
59850,00;59900,00;5,00; 50,00; 10;RFX20Jun20;2020-06-11T17:32:57Z;RFX20
   36,31;   36,49;0,01;  0,18; 18;WTIJul20;2020-06-11T17:32:57Z;WTI
   70,43;   70,45;0,01;  0,02;  2;DOJun20A;2020-06-11T17:33:06Z;DO
  122,70;  122,90;0,05;  0,20;  4;GGALJun20;2020-06-11T17:33:06Z;GGAL
 1737,50; 1740,00;0,10;  2,50; 25;OROJul20;2020-06-11T17:33:06Z;ORO
59850,00;59900,00;5,00; 50,00; 10;RFX20Jun20;2020-06-11T17:33:06Z;RFX20
   36,31;   36,49;0,01;  0,18; 18;WTIJul20;2020-06-11T17:33:06Z;WTI
   70,43;   70,45;0,01;  0,02;  2;DOJun20A;2020-06-11T17:33:15Z;DO
  122,70;  122,90;0,05;  0,20;  4;GGALJun20;2020-06-11T17:33:15Z;GGAL
 1737,50; 1740,00;0,10;  2,50; 25;OROJul20;2020-06-11T17:33:15Z;ORO
59905,00;59930,00;5,00; 25,00;  5;RFX20Jun20;2020-06-11T17:33:15Z;RFX20
   36,31;   36,49;0,01;  0,18; 18;WTIJul20;2020-06-11T17:33:15Z;WTI
   70,43;   70,45;0,01;  0,02;  2;DOJun20A;2020-06-11T17:33:25Z;DO
  122,65;  123,00;0,05;  0,35;  7;GGALJun20;2020-06-11T17:33:25Z;GGAL
 1737,60; 1740,00;0,10;  2,40; 24;OROJul20;2020-06-11T17:33:25Z;ORO
59905,00;60000,00;5,00; 95,00; 19;RFX20Jun20;2020-06-11T17:33:25Z;RFX20
   36,31;   36,49;0,01;  0,18; 18;WTIJul20;2020-06-11T17:33:25Z;WTI
   70,43;   70,45;0,01;  0,02;  2;DOJun20A;2020-06-11T17:33:35Z;DO
  122,85;  122,95;0,05;  0,10;  2;GGALJun20;2020-06-11T17:33:35Z;GGAL
 1737,40; 1740,00;0,10;  2,60; 26;OROJul20;2020-06-11T17:33:35Z;ORO
59925,00;59995,00;5,00; 70,00; 14;RFX20Jun20;2020-06-11T17:33:35Z;RFX20
   36,31;   36,49;0,01;  0,18; 18;WTIJul20;2020-06-11T17:33:35Z;WTI
   70,43;   70,45;0,01;  0,02;  2;DOJun20A;2020-06-11T17:33:45Z;DO
  122,75;  123,00;0,05;  0,25;  5;GGALJun20;2020-06-11T17:33:45Z;GGAL
 1737,60; 1740,00;0,10;  2,40; 24;OROJul20;2020-06-11T17:33:45Z;ORO
59925,00;59995,00;5,00; 70,00; 14;RFX20Jun20;2020-06-11T17:33:45Z;RFX20
   36,31;   36,49;0,01;  0,18; 18;WTIJul20;2020-06-11T17:33:45Z;WTI
   70,43;   70,45;0,01;  0,02;  2;DOJun20A;2020-06-11T17:33:54Z;DO
  122,85;  123,00;0,05;  0,15;  3;GGALJun20;2020-06-11T17:33:54Z;GGAL
 1737,50; 1740,00;0,10;  2,50; 25;OROJul20;2020-06-11T17:33:54Z;ORO
59925,00;59995,00;5,00; 70,00; 14;RFX20Jun20;2020-06-11T17:33:54Z;RFX20
   36,32;   36,49;0,01;  0,17; 17;WTIJul20;2020-06-11T17:33:54Z;WTI
   70,43;   70,45;0,01;  0,02;  2;DOJun20A;2020-06-11T17:34:01Z;DO
  122,90;  123,00;0,05;  0,10;  2;GGALJun20;2020-06-11T17:34:01Z;GGAL
 1737,50; 1740,00;0,10;  2,50; 25;OROJul20;2020-06-11T17:34:01Z;ORO
59925,00;59995,00;5,00; 70,00; 14;RFX20Jun20;2020-06-11T17:34:01Z;RFX20
   36,32;   36,49;0,01;  0,17; 17;WTIJul20;2020-06-11T17:34:01Z;WTI
   70,43;   70,45;0,01;  0,02;  2;DOJun20A;2020-06-11T17:34:10Z;DO
  122,70;  123,00;0,05;  0,30;  6;GGALJun20;2020-06-11T17:34:10Z;GGAL
 1738,00; 1740,00;0,10;  2,00; 20;OROJul20;2020-06-11T17:34:10Z;ORO
59925,00;59995,00;5,00; 70,00; 14;RFX20Jun20;2020-06-11T17:34:10Z;RFX20
   36,38;   36,49;0,01;  0,11; 11;WTIJul20;2020-06-11T17:34:10Z;WTI
   70,43;   70,45;0,01;  0,02;  2;DOJun20A;2020-06-11T17:34:19Z;DO
  122,70;  123,00;0,05;  0,30;  6;GGALJun20;2020-06-11T17:34:19Z;GGAL
 1738,20; 1740,00;0,10;  1,80; 18;OROJul20;2020-06-11T17:34:19Z;ORO
59925,00;60055,00;5,00;130,00; 26;RFX20Jun20;2020-06-11T17:34:19Z;RFX20
   36,39;   36,50;0,01;  0,11; 11;WTIJul20;2020-06-11T17:34:19Z;WTI
   70,43;   70,45;0,01;  0,02;  2;DOJun20A;2020-06-11T17:34:26Z;DO
  122,85;  123,00;0,05;  0,15;  3;GGALJun20;2020-06-11T17:34:26Z;GGAL
 1738,30; 1740,00;0,10;  1,70; 17;OROJul20;2020-06-11T17:34:26Z;ORO
59975,00;60085,00;5,00;110,00; 22;RFX20Jun20;2020-06-11T17:34:26Z;RFX20
   36,39;   36,50;0,01;  0,11; 11;WTIJul20;2020-06-11T17:34:26Z;WTI
   70,43;   70,45;0,01;  0,02;  2;DOJun20A;2020-06-11T17:34:35Z;DO
  122,85;  123,10;0,05;  0,25;  5;GGALJun20;2020-06-11T17:34:35Z;GGAL
 1738,20; 1740,00;0,10;  1,80; 18;OROJul20;2020-06-11T17:34:35Z;ORO
60000,00;60075,00;5,00; 75,00; 15;RFX20Jun20;2020-06-11T17:34:35Z;RFX20
   36,39;   36,50;0,01;  0,11; 11;WTIJul20;2020-06-11T17:34:35Z;WTI
   70,43;   70,45;0,01;  0,02;  2;DOJun20A;2020-06-11T17:34:45Z;DO
  122,85;  123,10;0,05;  0,25;  5;GGALJun20;2020-06-11T17:34:45Z;GGAL
 1738,60; 1740,00;0,10;  1,40; 14;OROJul20;2020-06-11T17:34:45Z;ORO
60000,00;60080,00;5,00; 80,00; 16;RFX20Jun20;2020-06-11T17:34:45Z;RFX20
   36,39;   36,50;0,01;  0,11; 11;WTIJul20;2020-06-11T17:34:45Z;WTI
   70,43;   70,45;0,01;  0,02;  2;DOJun20A;2020-06-11T17:34:54Z;DO
  122,85;  123,10;0,05;  0,25;  5;GGALJun20;2020-06-11T17:34:54Z;GGAL
 1738,70; 1740,00;0,10;  1,30; 13;OROJul20;2020-06-11T17:34:54Z;ORO
60000,00;60080,00;5,00; 80,00; 16;RFX20Jun20;2020-06-11T17:34:54Z;RFX20
   36,39;   36,50;0,01;  0,11; 11;WTIJul20;2020-06-11T17:34:54Z;WTI
   70,43;   70,45;0,01;  0,02;  2;DOJun20A;2020-06-11T17:35:03Z;DO
  122,90;  123,10;0,05;  0,20;  4;GGALJun20;2020-06-11T17:35:03Z;GGAL
 1738,70; 1740,00;0,10;  1,30; 13;OROJul20;2020-06-11T17:35:03Z;ORO
60000,00;60080,00;5,00; 80,00; 16;RFX20Jun20;2020-06-11T17:35:03Z;RFX20
   36,38;   36,50;0,01;  0,12; 12;WTIJul20;2020-06-11T17:35:03Z;WTI
   70,43;   70,45;0,01;  0,02;  2;DOJun20A;2020-06-11T17:35:13Z;DO
  122,85;  123,10;0,05;  0,25;  5;GGALJun20;2020-06-11T17:35:13Z;GGAL
 1738,70; 1740,00;0,10;  1,30; 13;OROJul20;2020-06-11T17:35:13Z;ORO
60000,00;60075,00;5,00; 75,00; 15;RFX20Jun20;2020-06-11T17:35:13Z;RFX20
   36,36;   36,55;0,01;  0,19; 19;WTIJul20;2020-06-11T17:35:13Z;WTI
   70,43;   70,45;0,01;  0,02;  2;DOJun20A;2020-06-11T17:35:22Z;DO
  122,85;  123,10;0,05;  0,25;  5;GGALJun20;2020-06-11T17:35:22Z;GGAL
 1738,80; 1740,00;0,10;  1,20; 12;OROJul20;2020-06-11T17:35:22Z;ORO
60000,00;60050,00;5,00; 50,00; 10;RFX20Jun20;2020-06-11T17:35:22Z;RFX20
   36,39;   36,70;0,01;  0,31; 31;WTIJul20;2020-06-11T17:35:22Z;WTI
   70,43;   70,45;0,01;  0,02;  2;DOJun20A;2020-06-11T17:35:30Z;DO
  122,85;  123,10;0,05;  0,25;  5;GGALJun20;2020-06-11T17:35:30Z;GGAL
 1738,80; 1740,00;0,10;  1,20; 12;OROJul20;2020-06-11T17:35:30Z;ORO
59950,00;60050,00;5,00;100,00; 20;RFX20Jun20;2020-06-11T17:35:30Z;RFX20
   36,39;   36,69;0,01;  0,30; 30;WTIJul20;2020-06-11T17:35:30Z;WTI
   70,43;   70,45;0,01;  0,02;  2;DOJun20A;2020-06-11T17:35:40Z;DO
  122,85;  123,10;0,05;  0,25;  5;GGALJun20;2020-06-11T17:35:40Z;GGAL
 1738,80; 1740,00;0,10;  1,20; 12;OROJul20;2020-06-11T17:35:40Z;ORO
59980,00;60045,00;5,00; 65,00; 13;RFX20Jun20;2020-06-11T17:35:40Z;RFX20
   36,37;   36,69;0,01;  0,32; 32;WTIJul20;2020-06-11T17:35:40Z;WTI
   70,43;   70,45;0,01;  0,02;  2;DOJun20A;2020-06-11T17:35:48Z;DO
  122,80;  123,10;0,05;  0,30;  6;GGALJun20;2020-06-11T17:35:48Z;GGAL
 1738,80; 1740,00;0,10;  1,20; 12;OROJul20;2020-06-11T17:35:48Z;ORO
59925,00;60040,00;5,00;115,00; 23;RFX20Jun20;2020-06-11T17:35:48Z;RFX20
   36,37;   36,65;0,01;  0,28; 28;WTIJul20;2020-06-11T17:35:48Z;WTI
   70,43;   70,45;0,01;  0,02;  2;DOJun20A;2020-06-11T17:35:56Z;DO
  122,75;  123,00;0,05;  0,25;  5;GGALJun20;2020-06-11T17:35:56Z;GGAL
 1738,70; 1740,00;0,10;  1,30; 13;OROJul20;2020-06-11T17:35:56Z;ORO
59925,00;60000,00;5,00; 75,00; 15;RFX20Jun20;2020-06-11T17:35:56Z;RFX20
   36,33;   36,65;0,01;  0,32; 32;WTIJul20;2020-06-11T17:35:56Z;WTI
   70,43;   70,45;0,01;  0,02;  2;DOJun20A;2020-06-11T17:36:05Z;DO
  122,75;  123,00;0,05;  0,25;  5;GGALJun20;2020-06-11T17:36:05Z;GGAL
 1738,70; 1740,00;0,10;  1,30; 13;OROJul20;2020-06-11T17:36:05Z;ORO
59925,00;59990,00;5,00; 65,00; 13;RFX20Jun20;2020-06-11T17:36:05Z;RFX20
   36,31;   36,65;0,01;  0,34; 34;WTIJul20;2020-06-11T17:36:05Z;WTI
   70,43;   70,45;0,01;  0,02;  2;DOJun20A;2020-06-11T17:36:13Z;DO
  122,75;  123,00;0,05;  0,25;  5;GGALJun20;2020-06-11T17:36:13Z;GGAL
 1738,50; 1740,00;0,10;  1,50; 15;OROJul20;2020-06-11T17:36:13Z;ORO
59925,00;59990,00;5,00; 65,00; 13;RFX20Jun20;2020-06-11T17:36:13Z;RFX20
   36,33;   36,65;0,01;  0,32; 32;WTIJul20;2020-06-11T17:36:13Z;WTI
   70,43;   70,45;0,01;  0,02;  2;DOJun20A;2020-06-11T17:36:22Z;DO
  122,70;  123,00;0,05;  0,30;  6;GGALJun20;2020-06-11T17:36:22Z;GGAL
 1738,20; 1740,00;0,10;  1,80; 18;OROJul20;2020-06-11T17:36:22Z;ORO
59810,00;59900,00;5,00; 90,00; 18;RFX20Jun20;2020-06-11T17:36:22Z;RFX20
   36,31;   36,65;0,01;  0,34; 34;WTIJul20;2020-06-11T17:36:22Z;WTI
   70,43;   70,45;0,01;  0,02;  2;DOJun20A;2020-06-11T17:36:32Z;DO
  122,70;  123,00;0,05;  0,30;  6;GGALJun20;2020-06-11T17:36:32Z;GGAL
 1738,40; 1740,00;0,10;  1,60; 16;OROJul20;2020-06-11T17:36:32Z;ORO
